Augmented Image No.,Image no.,Date,Time ,DATE & TIME,Place,NowCastConc. Unit,PM2.5,AQI Category,Raw Conc.,Conc. Unit,Remarks
193_augmented_1605.jpg,193,31.12.2024,2:10 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
193_augmented_1693.jpg,193,31.12.2024,2:10 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
193_augmented_701.jpg,193,31.12.2024,2:10 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
193_augmented_855.jpg,193,31.12.2024,2:10 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
194_augmented_2171.jpg,194,31.12.2024,2:10 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
195_augmented_1115.jpg,195,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
195_augmented_1583.jpg,195,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
195_augmented_948.jpg,195,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
196_augmented_1709.jpg,196,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
196_augmented_2028.jpg,196,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
196_augmented_256.jpg,196,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
197_augmented_1607.jpg,197,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
197_augmented_197.jpg,197,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
197_augmented_658.jpg,197,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
197_augmented_895.jpg,197,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
197_augmented_99.jpg,197,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
198_augmented_1014.jpg,198,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
198_augmented_1489.jpg,198,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
198_augmented_2040.jpg,198,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
198_augmented_360.jpg,198,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
198_augmented_649.jpg,198,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
198_augmented_750.jpg,198,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
198_augmented_970.jpg,198,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
199_augmented_1924.jpg,199,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
199_augmented_314.jpg,199,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
199_augmented_737.jpg,199,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
199_augmented_831.jpg,199,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
199_augmented_984.jpg,199,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
19_augmented_1868.jpg,19,8.12.2024,12:06 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
19_augmented_521.jpg,19,8.12.2024,12:06 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
1_augmented_1072.jpg,1,8.12.2024,12:01 PM,,Mohammadpur,15.4,93, Unhealthy,93,UG/M3,
1_augmented_1690.jpg,1,8.12.2024,12:01 PM,,Mohammadpur,15.4,93, Unhealthy,93,UG/M3,
1_augmented_249.jpg,1,8.12.2024,12:01 PM,,Mohammadpur,15.4,93, Unhealthy,93,UG/M3,
1_augmented_263.jpg,1,8.12.2024,12:01 PM,,Mohammadpur,15.4,93, Unhealthy,93,UG/M3,
1_augmented_273.jpg,1,8.12.2024,12:01 PM,,Mohammadpur,15.4,93, Unhealthy,93,UG/M3,
1_augmented_933.jpg,1,8.12.2024,12:01 PM,,Mohammadpur,15.4,93, Unhealthy,93,UG/M3,
200_augmented_1553.jpg,200,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
201_augmented_1488.jpg,201,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
201_augmented_2059.jpg,201,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
201_augmented_2115.jpg,201,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
201_augmented_2133.jpg,201,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
201_augmented_2181.jpg,201,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
202_augmented_1948.jpg,202,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
202_augmented_650.jpg,202,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
202_augmented_781.jpg,202,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
203_augmented_1659.jpg,203,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
203_augmented_1860.jpg,203,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
203_augmented_2009.jpg,203,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
203_augmented_2071.jpg,203,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
203_augmented_2162.jpg,203,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
203_augmented_679.jpg,203,31.12.2024,2:11 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
204_augmented_1027.jpg,204,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
205_augmented_1406.jpg,205,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
205_augmented_1618.jpg,205,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
205_augmented_1836.jpg,205,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
205_augmented_1855.jpg,205,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
205_augmented_775.jpg,205,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
206_augmented_1747.jpg,206,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
206_augmented_48.jpg,206,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
207_augmented_1509.jpg,207,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
207_augmented_1678.jpg,207,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
208_augmented_1552.jpg,208,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
208_augmented_193.jpg,208,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
208_augmented_520.jpg,208,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
208_augmented_575.jpg,208,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
208_augmented_63.jpg,208,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
208_augmented_953.jpg,208,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
209_augmented_1687.jpg,209,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
209_augmented_562.jpg,209,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
20_augmented_1500.jpg,20,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
20_augmented_297.jpg,20,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
20_augmented_307.jpg,20,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
20_augmented_503.jpg,20,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
210_augmented_624.jpg,210,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
210_augmented_762.jpg,210,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
211_augmented_1188.jpg,211,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
211_augmented_1646.jpg,211,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
211_augmented_1882.jpg,211,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
211_augmented_837.jpg,211,31.12.2024,2:12 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
212_augmented_1004.jpg,212,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
212_augmented_1391.jpg,212,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
212_augmented_1962.jpg,212,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
212_augmented_564.jpg,212,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
212_augmented_929.jpg,212,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
212_augmented_958.jpg,212,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
213_augmented_2180.jpg,213,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
213_augmented_317.jpg,213,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
213_augmented_68.jpg,213,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
213_augmented_720.jpg,213,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
214_augmented_192.jpg,214,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
214_augmented_358.jpg,214,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
216_augmented_465.jpg,216,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
216_augmented_515.jpg,216,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
216_augmented_825.jpg,216,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
216_augmented_865.jpg,216,31.12.2024,2:13 PM,,Moinot Ghat,60,135,Unhealthy for Sensitive groups,50.9,UG/M3,
217_augmented_1743.jpg,217,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
217_augmented_2005.jpg,217,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
217_augmented_532.jpg,217,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
217_augmented_97.jpg,217,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
218_augmented_1831.jpg,218,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
218_augmented_2065.jpg,218,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
218_augmented_2174.jpg,218,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
218_augmented_462.jpg,218,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
218_augmented_707.jpg,218,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
219_augmented_1419.jpg,219,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
219_augmented_1434.jpg,219,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
219_augmented_1830.jpg,219,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
219_augmented_207.jpg,219,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
219_augmented_240.jpg,219,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
219_augmented_367.jpg,219,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
219_augmented_40.jpg,219,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
219_augmented_818.jpg,219,31.12.2024,2:14 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
21_augmented_1142.jpg,21,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
21_augmented_1342.jpg,21,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
21_augmented_1783.jpg,21,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
220_augmented_1168.jpg,220,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
220_augmented_1459.jpg,220,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
220_augmented_2039.jpg,220,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
220_augmented_2064.jpg,220,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
220_augmented_347.jpg,220,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
220_augmented_913.jpg,220,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
221_augmented_1240.jpg,221,31.12.2024,2:12 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
221_augmented_1248.jpg,221,31.12.2024,2:12 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
222_augmented_1177.jpg,222,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
222_augmented_1435.jpg,222,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
222_augmented_1870.jpg,222,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
222_augmented_495.jpg,222,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
222_augmented_574.jpg,222,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
222_augmented_636.jpg,222,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
222_augmented_856.jpg,222,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
223_augmented_1340.jpg,223,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
223_augmented_170.jpg,223,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
223_augmented_79.jpg,223,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
223_augmented_968.jpg,223,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
224_augmented_1473.jpg,224,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
224_augmented_1617.jpg,224,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
224_augmented_1622.jpg,224,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
224_augmented_451.jpg,224,31.12.2024,2:17 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
225_augmented_1252.jpg,225,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
225_augmented_1510.jpg,225,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
225_augmented_340.jpg,225,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
225_augmented_356.jpg,225,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
225_augmented_655.jpg,225,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
226_augmented_1238.jpg,226,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
226_augmented_150.jpg,226,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
226_augmented_1881.jpg,226,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
226_augmented_1951.jpg,226,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
226_augmented_242.jpg,226,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
226_augmented_497.jpg,226,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
226_augmented_507.jpg,226,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
226_augmented_524.jpg,226,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
226_augmented_868.jpg,226,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
227_augmented_1449.jpg,227,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
227_augmented_1486.jpg,227,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
227_augmented_2194.jpg,227,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
228_augmented_1564.jpg,228,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
229_augmented_1128.jpg,229,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
229_augmented_2148.jpg,229,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
229_augmented_346.jpg,229,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
229_augmented_422.jpg,229,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
229_augmented_785.jpg,229,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
229_augmented_893.jpg,229,31.12.2024,2:18 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
22_augmented_1147.jpg,22,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
22_augmented_1409.jpg,22,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
22_augmented_1899.jpg,22,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
22_augmented_1982.jpg,22,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
22_augmented_1991.jpg,22,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
22_augmented_616.jpg,22,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
22_augmented_710.jpg,22,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
230_augmented_1777.jpg,230,01.01.2025,1:36 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
230_augmented_52.jpg,230,01.01.2025,1:36 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
231_augmented_1484.jpg,231,01.01.2025,1:36 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
231_augmented_725.jpg,231,01.01.2025,1:36 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
232_augmented_2103.jpg,232,01.01.2025,1:36 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
232_augmented_72.jpg,232,01.01.2025,1:36 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
232_augmented_944.jpg,232,01.01.2025,1:36 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
233_augmented_2155.jpg,233,01.01.2025,1:37 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
233_augmented_536.jpg,233,01.01.2025,1:37 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
233_augmented_695.jpg,233,01.01.2025,1:37 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
234_augmented_1525.jpg,234,01.01.2025,1:37 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
234_augmented_1791.jpg,234,01.01.2025,1:37 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
234_augmented_2021.jpg,234,01.01.2025,1:37 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
234_augmented_388.jpg,234,01.01.2025,1:37 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
234_augmented_779.jpg,234,01.01.2025,1:37 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
234_augmented_980.jpg,234,01.01.2025,1:37 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
235_augmented_1662.jpg,235,01.01.2025,1:38 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
235_augmented_1695.jpg,235,01.01.2025,1:38 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
235_augmented_1992.jpg,235,01.01.2025,1:38 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
235_augmented_2055.jpg,235,01.01.2025,1:38 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
235_augmented_481.jpg,235,01.01.2025,1:38 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
235_augmented_598.jpg,235,01.01.2025,1:38 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
235_augmented_80.jpg,235,01.01.2025,1:38 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
236_augmented_1414.jpg,236,01.01.2025,1:39 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
236_augmented_177.jpg,236,01.01.2025,1:39 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
236_augmented_2022.jpg,236,01.01.2025,1:39 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
236_augmented_2111.jpg,236,01.01.2025,1:39 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
236_augmented_264.jpg,236,01.01.2025,1:39 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
236_augmented_380.jpg,236,01.01.2025,1:39 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
237_augmented_1388.jpg,237,01.01.2025,1:39 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
238_augmented_1343.jpg,238,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
238_augmented_1601.jpg,238,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
238_augmented_2003.jpg,238,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
238_augmented_2080.jpg,238,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
238_augmented_555.jpg,238,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
238_augmented_75.jpg,238,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
239_augmented_1057.jpg,239,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
239_augmented_1492.jpg,239,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
239_augmented_1493.jpg,239,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
239_augmented_1965.jpg,239,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
239_augmented_2135.jpg,239,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
239_augmented_463.jpg,239,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
239_augmented_761.jpg,239,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
239_augmented_802.jpg,239,01.01.2025,1:40 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
23_augmented_1532.jpg,23,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
23_augmented_1718.jpg,23,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
23_augmented_2018.jpg,23,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
23_augmented_348.jpg,23,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
23_augmented_814.jpg,23,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
23_augmented_83.jpg,23,8.12.2024,12:07 PM,,Mohammadpur,15.4,170, Unhealthy,93,UG/M3,
240_augmented_130.jpg,240,01.01.2025,1:41 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
240_augmented_1917.jpg,240,01.01.2025,1:41 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
240_augmented_25.jpg,240,01.01.2025,1:41 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
240_augmented_526.jpg,240,01.01.2025,1:41 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
240_augmented_622.jpg,240,01.01.2025,1:41 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
241_augmented_1698.jpg,241,01.01.2025,1:41 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
242_augmented_190.jpg,242,01.01.2025,1:42 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
242_augmented_1922.jpg,242,01.01.2025,1:42 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
242_augmented_1990.jpg,242,01.01.2025,1:42 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
242_augmented_200.jpg,242,01.01.2025,1:42 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
242_augmented_2165.jpg,242,01.01.2025,1:42 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
242_augmented_2175.jpg,242,01.01.2025,1:42 PM,,Panthapatha,85,58,Moderate,13,UG/M3,
